user,item
92902,1198
92902,296
92902,2571
92902,7153
92902,4993
92902,1196
92902,260
92902,356
92902,5952
92902,318
92910,1580
92910,1291
92910,6539
92910,3793
92910,318
92910,2000
92910,6333
92910,165
92910,32587
92910,33493
92912,5952
92912,7153
92912,1198
92912,296
92912,356
92912,318
92912,1196
92912,260
92912,2571
92912,4993
92924,1682
92924,3481
92924,6711
92924,778
92924,5669
92924,1704
92924,1136
92924,3949
92924,1080
92924,4979
92925,4993
92925,2571
92925,356
92925,5952
92925,318
92925,260
92925,1198
92925,296
92925,1196
92925,7153
92928,34162
92928,8874
92928,5418
92928,33794
92928,8961
92928,7361
92928,7438
92928,1136
92928,35836
92928,6874
92933,6377
92933,364
92933,1
92933,4886
92933,7153
92933,4993
92933,356
92933,8961
92933,8360
92933,595
92934,2571
92934,4993
92934,1196
92934,1198
92934,296
92934,260
92934,7153
92934,5952
92934,318
92934,356
92944,1210
92944,4993
92944,2571
92944,7153
92944,480
92944,5952
92944,1917
92944,1580
92944,6539
92944,5349
92945,4993
92945,1246
92945,4014
92945,1307
92945,1035
92945,2858
92945,919
92945,4973
92945,1
92945,2396
92948,2571
92948,1196
92948,7153
92948,5952
92948,318
92948,356
92948,4993
92948,260
92948,1198
92948,296
92952,1580
92952,2762
92952,2858
92952,4306
92952,4878
92952,480
92952,32587
92952,3793
92952,1240
92952,356
92953,2858
92953,1193
92953,111
92953,296
92953,904
92953,7361
92953,903
92953,912
92953,923
92953,750
92955,4993
92955,1196
92955,296
92955,1198
92955,2571
92955,7153
92955,5952
92955,318
92955,356
92955,260
92974,32587
92974,4973
92974,58559
92974,1258
92974,1193
92974,111
92974,6874
92974,1732
92974,778
92974,7361
92980,356
92980,2273
92980,1918
92980,4344
92980,2058
92980,33493
92980,110
92980,8957
92980,1320
92980,318
92984,1206
92984,58559
92984,5618
92984,7438
92984,2997
92984,5952
92984,6874
92984,356
92984,47
92984,318
92992,260
92992,1210
92992,7438
92992,1240
92992,1200
92992,1214
92992,1222
92992,1198
92992,1196
92992,4226
92993,912
92993,1
92993,356
92993,1198
92993,527
92993,1270
92993,4993
92993,296
92993,2762
92993,1197
93002,33493
93002,2762
93002,480
93002,40815
93002,8961
93002,53125
93002,6365
93002,60069
93002,5378
93002,4896
93007,5349
93007,6365
93007,8636
93007,344
93007,33794
93007,6333
93007,2716
93007,480
93007,7153
93007,2028
93009,2571
93009,260
93009,1196
93009,318
93009,1198
93009,7153
93009,5952
93009,296
93009,356
93009,4993
93016,44191
93016,70286
93016,5952
93016,58559
93016,27773
93016,7153
93016,4993
93016,47
93016,68157
93016,356
93024,589
93024,5903
93024,5418
93024,32587
93024,48516
93024,70286
93024,49272
93024,4963
93024,69122
93024,54286
93029,4993
93029,2571
93029,318
93029,356
93029,1196
93029,260
93029,296
93029,1198
93029,5952
93029,7153
93037,1136
93037,7438
93037,1221
93037,293
93037,527
93037,6711
93037,6874
93037,32
93037,4226
93037,6016
93046,3793
93046,8961
93046,480
93046,1196
93046,5418
93046,4963
93046,1210
93046,44191
93046,260
93046,1580
93056,4993
93056,4011
93056,32587
93056,4226
93056,2329
93056,593
93056,47
93056,318
93056,2959
93056,1089
93060,4993
93060,356
93060,5952
93060,7153
93060,318
93060,2571
93060,1196
93060,296
93060,260
93060,1198
93062,318
93062,1580
93062,356
93062,6539
93062,780
93062,2959
93062,527
93062,593
93062,2028
93062,3578
93063,593
93063,296
93063,923
93063,527
93063,903
93063,2858
93063,4973
93063,50
93063,608
93063,912
93068,356
93068,7361
93068,527
93068,2858
93068,1193
93068,1197
93068,2762
93068,4993
93068,912
93068,4973
93074,110
93074,4993
93074,2028
93074,296
93074,47
93074,3793
93074,4963
93074,6539
93074,318
93074,593
93077,2572
93077,8533
93077,2125
93077,597
93077,4886
93077,4306
93077,588
93077,6539
93077,1907
93077,40629
93081,59315
93081,81834
93081,81591
93081,60069
93081,92259
93081,68157
93081,91500
93081,74458
93081,69757
93081,63082
93083,5952
93083,318
93083,1198
93083,296
93083,7153
93083,356
93083,1196
93083,260
93083,4993
93083,2571
93090,58559
93090,4306
93090,6539
93090,59784
93090,60069
93090,72998
93090,91500
93090,59369
93090,69122
93090,69757
93092,7153
93092,5952
93092,1213
93092,2028
93092,4011
93092,6874
93092,4993
93092,7438
93092,1089
93092,318
93100,356
93100,4306
93100,2571
93100,318
93100,5952
93100,4993
93100,7153
93100,1
93100,6377
93100,6539
93102,47610
93102,5219
93102,54286
93102,5445
93102,1240
93102,33493
93102,7254
93102,3793
93102,1270
93102,593
93107,1221
93107,1136
93107,2571
93107,4993
93107,2959
93107,608
93107,750
93107,356
93107,5952
93107,2858
93110,2918
93110,3897
93110,2502
93110,1704
93110,356
93110,4995
93110,318
93110,8784
93110,56367
93110,1961
93112,593
93112,1617
93112,1961
93112,912
93112,1270
93112,356
93112,2997
93112,1214
93112,2858
93112,2571
93113,1101
93113,3147
93113,2683
93113,2000
93113,587
93113,2174
93113,1393
93113,1517
93113,1210
93113,8961
93124,4993
93124,7153
93124,356
93124,260
93124,1196
93124,296
93124,1198
93124,318
93124,5952
93124,2571
93126,1732
93126,1213
93126,1196
93126,1136
93126,1090
93126,1193
93126,1036
93126,1208
93126,4262
93126,1221
93127,356
93127,1721
93127,597
93127,5816
93127,6377
93127,364
93127,4896
93127,500
93127,5299
93127,4886
93130,1387
93130,1732
93130,1136
93130,2019
93130,2076
93130,2858
93130,1080
93130,5952
93130,6711
93130,904
93132,7153
93132,296
93132,1198
93132,260
93132,2571
93132,318
93132,356
93132,4993
93132,1196
93132,5952
93134,5618
93134,7438
93134,527
93134,55820
93134,6874
93134,778
93134,4878
93134,3949
93134,60069
93134,1196
93140,318
93140,356
93140,593
93140,2959
93140,58559
93140,49272
93140,296
93140,47
93140,7254
93140,6874
93145,2028
93145,1198
93145,2858
93145,1193
93145,4973
93145,1704
93145,2997
93145,47
93145,50
93145,527
93146,5952
93146,7153
93146,356
93146,318
93146,2571
93146,1198
93146,296
93146,260
93146,4993
93146,1196
93147,2628
93147,1721
93147,2716
93147,648
93147,8360
93147,1097
93147,4963
93147,1270
93147,5418
93147,457
93149,1270
93149,1221
93149,541
93149,260
93149,4848
93149,3481
93149,1196
93149,1080
93149,32
93149,1258
93152,356
93152,318
93152,7153
93152,5952
93152,260
93152,1196
93152,1198
93152,296
93152,2571
93152,4993
93154,2329
93154,1089
93154,50
93154,4973
93154,318
93154,4226
93154,6016
93154,1193
93154,4993
93154,608
93157,76093
93157,79132
93157,58559
93157,68954
93157,91500
93157,91529
93157,63082
93157,59315
93157,78499
93157,72998
93160,1197
93160,1
93160,2571
93160,356
93160,50
93160,1193
93160,608
93160,7361
93160,1198
93160,2858
93162,68954
93162,1907
93162,364
93162,595
93162,2125
93162,588
93162,1028
93162,3114
93162,6942
93162,1
93168,1089
93168,2959
93168,1036
93168,1198
93168,318
93168,589
93168,1196
93168,1240
93168,1214
93168,1200
93175,318
93175,5349
93175,780
93175,72998
93175,33794
93175,3793
93175,1210
93175,54286
93175,59369
93175,8665
93176,2571
93176,364
93176,4306
93176,5952
93176,7153
93176,356
93176,4993
93176,8961
93176,6539
93176,1
93177,318
93177,356
93177,5952
93177,7153
93177,4993
93177,2571
93177,296
93177,1198
93177,1196
93177,260
93192,5952
93192,7153
93192,1196
93192,260
93192,318
93192,356
93192,4993
93192,2571
93192,1198
93192,296
93194,4306
93194,6539
93194,6377
93194,5952
93194,7153
93194,2571
93194,4993
93194,58559
93194,7361
93194,1
93195,364
93195,296
93195,1270
93195,318
93195,2571
93195,356
93195,2858
93195,480
93195,8961
93195,593
93197,1198
93197,296
93197,318
93197,356
93197,7153
93197,5952
93197,2571
93197,4993
93197,1196
93197,260
93208,356
93208,318
93208,260
93208,1196
93208,296
93208,1198
93208,7153
93208,5952
93208,2571
93208,4993
93217,364
93217,5952
93217,356
93217,318
93217,4993
93217,2762
93217,5989
93217,1
93217,7147
93217,8961
93225,5952
93225,7153
93225,1198
93225,296
93225,4993
93225,2571
93225,318
93225,356
93225,1196
93225,260
93230,4306
93230,1580
93230,6377
93230,1270
93230,1
93230,4963
93230,480
93230,5349
93230,2571
93230,6539
93234,296
93234,1193
93234,1222
93234,750
93234,47
93234,1214
93234,4973
93234,8874
93234,2997
93234,1089
93237,356
93237,318
93237,7153
93237,5952
93237,1196
93237,260
93237,1198
93237,296
93237,4993
93237,2571
93239,4993
93239,2571
93239,296
93239,1198
93239,7153
93239,5952
93239,356
93239,318
93239,1196
93239,260
93240,1036
93240,318
93240,1291
93240,1196
93240,1387
93240,2791
93240,2028
93240,457
93240,50
93240,1220
93252,2291
93252,8784
93252,318
93252,6377
93252,7361
93252,4973
93252,356
93252,2858
93252,8961
93252,50872
93257,4306
93257,5952
93257,5349
93257,480
93257,1291
93257,356
93257,1196
93257,2628
93257,1917
93257,8636
93258,356
93258,318
93258,5952
93258,7153
93258,260
93258,1196
93258,4993
93258,2571
93258,1198
93258,296
93266,6874
93266,5445
93266,54286
93266,70286
93266,33794
93266,296
93266,5418
93266,72998
93266,2571
93266,79132
93273,1198
93273,296
93273,260
93273,1196
93273,4993
93273,2571
93273,5952
93273,7153
93273,318
93273,356
93281,2291
93281,2997
93281,5995
93281,1225
93281,1136
93281,527
93281,1193
93281,4027
93281,1206
93281,4979
93286,4306
93286,6539
93286,4993
93286,7153
93286,3578
93286,58559
93286,5952
93286,356
93286,6377
93286,33794
93297,1907
93297,5299
93297,8961
93297,1035
93297,364
93297,2081
93297,588
93297,597
93297,4306
93297,6942
93299,1193
93299,608
93299,111
93299,2959
93299,1222
93299,1258
93299,1206
93299,593
93299,2858
93299,318
93300,293
93300,4993
93300,32587
93300,2959
93300,1270
93300,4878
93300,4226
93300,1089
93300,356
93300,4011
93307,8961
93307,2762
93307,7153
93307,4993
93307,1
93307,5952
93307,1270
93307,480
93307,3578
93307,1210
93309,4306
93309,364
93309,6377
93309,5816
93309,4025
93309,4447
93309,6539
93309,4896
93309,2081
93309,595
93316,2571
93316,4993
93316,1196
93316,260
93316,1198
93316,296
93316,7153
93316,5952
93316,356
93316,318
93317,4993
93317,2571
93317,1198
93317,296
93317,1196
93317,260
93317,356
93317,318
93317,5952
93317,7153
93318,79132
93318,44191
93318,64614
93318,4011
93318,48516
93318,5418
93318,49530
93318,6539
93318,59315
93318,91529
93323,56367
93323,318
93323,4886
93323,6377
93323,6942
93323,4993
93323,1
93323,6539
93323,4995
93323,8961
93325,1193
93325,593
93325,1210
93325,608
93325,2858
93325,1136
93325,2028
93325,7361
93325,2329
93325,4973
93338,32
93338,4878
93338,3527
93338,1732
93338,16
93338,3949
93338,7153
93338,2542
93338,1884
93338,1527
93341,4993
93341,2571
93341,356
93341,318
93341,7153
93341,260
93341,1196
93341,5952
93341,296
93341,1198
93350,47
93350,50
93350,1089
93350,1258
93350,4878
93350,44555
93350,1206
93350,2959
93350,1193
93350,2858
93354,52281
93354,2959
93354,33794
93354,54995
93354,58559
93354,48516
93354,2232
93354,5903
93354,32587
93354,36529
93359,2716
93359,480
93359,1732
93359,2000
93359,1270
93359,16
93359,2985
93359,70
93359,2762
93359,1261
93361,6783
93361,922
93361,1260
93361,1244
93361,930
93361,926
93361,1212
93361,6643
93361,8154
93361,7013
93365,296
93365,260
93365,318
93365,356
93365,7153
93365,4993
93365,1198
93365,5952
93365,1196
93365,2571
93367,480
93367,3578
93367,1036
93367,1270
93367,6539
93367,1240
93367,3793
93367,1580
93367,780
93367,1210
93368,260
93368,318
93368,4993
93368,356
93368,5952
93368,7153
93368,296
93368,1196
93368,1198
93368,2571
93369,2858
93369,1240
93369,3793
93369,733
93369,1580
93369,4878
93369,2762
93369,5445
93369,4226
93369,318
93374,356
93374,318
93374,4993
93374,2571
93374,296
93374,1198
93374,1196
93374,260
93374,7153
93374,5952
93379,2858
93379,6377
93379,2762
93379,2571
93379,4973
93379,1
93379,318
93379,7361
93379,527
93379,296
93386,1197
93386,1219
93386,2997
93386,6711
93386,2028
93386,1288
93386,2918
93386,919
93386,3481
93386,3897
93387,49272
93387,33794
93387,48394
93387,56367
93387,47610
93387,527
93387,33493
93387,593
93387,48780
93387,49530
93388,858
93388,1089
93388,527
93388,1193
93388,2959
93388,2858
93388,2762
93388,32
93388,1270
93388,1198
93390,1089
93390,2959
93390,1198
93390,2329
93390,589
93390,260
93390,32
93390,1196
93390,4226
93390,858
93392,1089
93392,1232
93392,1258
93392,541
93392,924
93392,750
93392,4848
93392,1206
93392,1208
93392,55820
93395,4995
93395,6539
93395,1270
93395,1197
93395,4896
93395,8368
93395,8961
93395,595
93395,2762
93395,2918
93402,7153
93402,318
93402,1196
93402,296
93402,1198
93402,260
93402,5952
93402,356
93402,2571
93402,4993
93410,296
93410,58559
93410,4226
93410,79132
93410,6016
93410,48516
93410,2959
93410,3949
93410,68157
93410,55820
93411,4993
93411,912
93411,2571
93411,7361
93411,858
93411,356
93411,44555
93411,7153
93411,296
93411,46578
93413,318
93413,4262
93413,47
93413,293
93413,1215
93413,1089
93413,1222
93413,2329
93413,593
93413,1036
93414,88140
93414,49272
93414,59369
93414,87232
93414,60069
93414,4993
93414,44191
93414,54286
93414,69122
93414,51662
93433,2959
93433,44555
93433,296
93433,56367
93433,81845
93433,58559
93433,5995
93433,2858
93433,69757
93433,4973
93439,68954
93439,2959
93439,63082
93439,58559
93439,6377
93439,318
93439,2571
93439,60069
93439,46578
93439,56367
93440,2762
93440,4306
93440,7361
93440,356
93440,4973
93440,318
93440,6377
93440,1197
93440,1
93440,2858
93443,4226
93443,1136
93443,4993
93443,260
93443,1196
93443,1197
93443,318
93443,527
93443,50
93443,4973
93445,260
93445,1196
93445,7153
93445,5952
93445,296
93445,1198
93445,356
93445,318
93445,2571
93445,4993
93446,46578
93446,7153
93446,5952
93446,4306
93446,2762
93446,56367
93446,8961
93446,527
93446,1197
93446,2571
93447,72641
93447,59784
93447,76093
93447,68954
93447,89745
93447,73017
93447,78499
93447,50872
93447,60069
93447,79091
93448,4896
93448,364
93448,76093
93448,2959
93448,3793
93448,260
93448,4226
93448,296
93448,1196
93448,50872
93449,8368
93449,6377
93449,4896
93449,40815
93449,364
93449,5816
93449,4886
93449,588
93449,356
93449,8961
93463,318
93463,356
93463,7153
93463,5952
93463,4993
93463,2571
93463,296
93463,1198
93463,260
93463,1196
93469,3275
93469,3793
93469,32
93469,1240
93469,318
93469,356
93469,589
93469,51662
93469,4878
93469,5445
93470,4973
93470,922
93470,5291
93470,2019
93470,7361
93470,8228
93470,296
93470,593
93470,899
93470,3089
93472,1252
93472,904
93472,913
93472,1219
93472,1208
93472,593
93472,1284
93472,1221
93472,1198
93472,1247
93473,364
93473,8360
93473,1270
93473,2571
93473,4886
93473,1
93473,6377
93473,4306
93473,4993
93473,1721
93479,1210
93479,457
93479,1387
93479,1961
93479,2918
93479,4963
93479,1923
93479,2174
93479,5418
93479,1517
93484,1200
93484,2791
93484,5060
93484,1193
93484,4085
93484,608
93484,296
93484,4855
93484,1079
93484,1240
93493,1210
93493,318
93493,260
93493,5952
93493,1
93493,110
93493,7153
93493,1196
93493,296
93493,2959
93495,5049
93495,6979
93495,7004
93495,4855
93495,553
93495,4321
93495,3256
93495,349
93495,2000
93495,2001
93505,72998
93505,5418
93505,6377
93505,44191
93505,60069
93505,59315
93505,33794
93505,79132
93505,4963
93505,54286
93514,527
93514,1193
93514,2028
93514,1221
93514,296
93514,858
93514,318
93514,593
93514,2858
93514,1617
93527,48516
93527,86332
93527,91500
93527,80463
93527,81562
93527,88163
93527,76251
93527,79091
93527,77561
93527,97921
93528,260
93528,1196
93528,7153
93528,5952
93528,296
93528,1198
93528,2571
93528,4993
93528,356
93528,318
93529,318
93529,2959
93529,2762
93529,527
93529,296
93529,4306
93529,5952
93529,6377
93529,2858
93529,58559
93532,1291
93532,1210
93532,150
93532,457
93532,2858
93532,1036
93532,318
93532,593
93532,589
93532,1240
93533,356
93533,1193
93533,32
93533,1206
93533,4878
93533,1221
93533,593
93533,6016
93533,2329
93533,4973
93536,64839
93536,1206
93536,296
93536,68237
93536,2959
93536,58559
93536,48774
93536,27773
93536,48394
93536,6016
93540,4226
93540,44191
93540,356
93540,47
93540,4993
93540,7153
93540,70286
93540,5952
93540,48516
93540,3578
93544,1193
93544,541
93544,593
93544,318
93544,47
93544,50
93544,1198
93544,1214
93544,1213
93544,32
93547,1
93547,4995
93547,1136
93547,2115
93547,1265
93547,2329
93547,2502
93547,5418
93547,4022
93547,2918
93552,1208
93552,1206
93552,1232
93552,924
93552,4848
93552,541
93552,1089
93552,6016
93552,111
93552,55820
93555,50
93555,53972
93555,6537
93555,2762
93555,55765
93555,54286
93555,51935
93555,1625
93555,1270
93555,1200
93559,4226
93559,111
93559,750
93559,608
93559,2959
93559,7361
93559,6016
93559,858
93559,1208
93559,1193
93561,356
93561,58559
93561,3578
93561,1196
93561,2858
93561,260
93561,48516
93561,32
93561,1210
93561,589
93564,2858
93564,4973
93564,750
93564,608
93564,356
93564,2997
93564,923
93564,1206
93564,1136
93564,2571
93566,1206
93566,56782
93566,4848
93566,34542
93566,57669
93566,68157
93566,111
93566,41285
93566,55820
93566,44555
93568,5989
93568,1270
93568,5952
93568,7153
93568,4022
93568,1210
93568,5418
93568,1923
93568,4896
93568,1704
93570,318
93570,1198
93570,1193
93570,527
93570,296
93570,1270
93570,858
93570,608
93570,912
93570,593
93571,4993
93571,7153
93571,318
93571,5952
93571,2959
93571,6377
93571,2762
93571,364
93571,4995
93571,44191
93573,1089
93573,2762
93573,1198
93573,1210
93573,4226
93573,318
93573,858
93573,2329
93573,356
93573,50
93586,1213
93586,4878
93586,1222
93586,1200
93586,480
93586,527
93586,858
93586,32587
93586,1196
93586,1270
93588,296
93588,1198
93588,4993
93588,2571
93588,7153
93588,5952
93588,1196
93588,260
93588,318
93588,356
93592,318
93592,1214
93592,344
93592,2028
93592,2706
93592,377
93592,8961
93592,1573
93592,2000
93592,593
93595,80463
93595,46976
93595,6377
93595,356
93595,4306
93595,69757
93595,2959
93595,33794
93595,63082
93595,69122
93596,318
93596,608
93596,1193
93596,593
93596,904
93596,912
93596,858
93596,923
93596,750
93596,908
93599,4226
93599,47
93599,1193
93599,1258
93599,527
93599,4848
93599,593
93599,858
93599,6711
93599,750
93601,89745
93601,72998
93601,73017
93601,88744
93601,59369
93601,77561
93601,59315
93601,87232
93601,74458
93601,102125
93606,4993
93606,4306
93606,1
93606,3578
93606,7153
93606,6539
93606,1196
93606,4963
93606,480
93606,296
93609,1214
93609,1206
93609,1200
93609,356
93609,1222
93609,47
93609,4262
93609,1208
93609,1210
93609,6016
93615,48516
93615,6874
93615,6539
93615,2762
93615,1704
93615,4973
93615,44191
93615,1
93615,1682
93615,593
93619,4993
93619,2571
93619,296
93619,1198
93619,260
93619,1196
93619,356
93619,318
93619,7153
93619,5952
93624,99114
93624,44191
93624,58559
93624,79132
93624,48516
93624,70286
93624,63082
93624,55820
93624,68157
93624,74458
93625,4306
93625,260
93625,58559
93625,318
93625,1210
93625,68954
93625,6377
93625,1196
93625,33794
93625,3578
93626,56782
93626,69481
93626,48774
93626,57669
93626,54995
93626,64839
93626,1214
93626,49272
93626,589
93626,1884
93631,356
93631,318
93631,1198
93631,296
93631,1196
93631,260
93631,4993
93631,2571
93631,5952
93631,7153
93641,296
93641,1198
93641,260
93641,1196
93641,318
93641,356
93641,4993
93641,2571
93641,7153
93641,5952
93643,1580
93643,1291
93643,8961
93643,1198
93643,4993
93643,260
93643,1196
93643,1210
93643,4886
93643,318
93644,356
93644,318
93644,527
93644,296
93644,593
93644,1291
93644,1210
93644,2762
93644,457
93644,260
93654,8961
93654,4886
93654,6539
93654,260
93654,79132
93654,1
93654,59315
93654,3578
93654,318
93654,356
93657,69757
93657,44191
93657,97938
93657,98809
93657,80463
93657,72998
93657,79132
93657,91529
93657,109487
93657,106920
93658,1
93658,2918
93658,1197
93658,50
93658,1097
93658,2959
93658,6377
93658,4226
93658,1136
93658,1246
93662,2858
93662,4226
93662,4878
93662,296
93662,33794
93662,318
93662,2329
93662,2571
93662,2502
93662,1732
93667,4973
93667,318
93667,608
93667,296
93667,527
93667,2858
93667,908
93667,1136
93667,1193
93667,904
93669,7438
93669,2997
93669,44191
93669,48516
93669,49272
93669,48385
93669,1213
93669,2542
93669,35836
93669,4963
93670,1136
93670,1704
93670,51662
93670,6377
93670,4226
93670,2762
93670,4995
93670,32
93670,6502
93670,6539
93671,1073
93671,5989
93671,3897
93671,4973
93671,2959
93671,1265
93671,919
93671,47
93671,2291
93671,1246
93672,5952
93672,7153
93672,296
93672,1198
93672,318
93672,356
93672,4993
93672,2571
93672,1196
93672,260
93675,1206
93675,527
93675,1193
93675,858
93675,593
93675,750
93675,296
93675,608
93675,2571
93675,6711
93678,318
93678,6787
93678,296
93678,1204
93678,1193
93678,1198
93678,904
93678,858
93678,1221
93678,1208
93682,5903
93682,2762
93682,48780
93682,8961
93682,49272
93682,4306
93682,4226
93682,593
93682,44191
93682,356
93690,1270
93690,593
93690,2571
93690,296
93690,260
93690,2762
93690,1291
93690,2716
93690,318
93690,1198
93691,1240
93691,1097
93691,2791
93691,589
93691,1387
93691,1291
93691,1270
93691,318
93691,50
93691,356
93692,6539
93692,59315
93692,8644
93692,3793
93692,8961
93692,1580
93692,4306
93692,6377
93692,1
93692,4886
93697,4226
93697,111
93697,50
93697,293
93697,2858
93697,4262
93697,1213
93697,858
93697,1214
93697,6016
93699,2571
93699,7153
93699,6539
93699,69844
93699,88125
93699,81834
93699,4993
93699,76093
93699,8368
93699,69122
93703,1196
93703,260
93703,3793
93703,5418
93703,318
93703,1210
93703,7153
93703,5952
93703,6539
93703,356
93705,37741
93705,8949
93705,8970
93705,5377
93705,34072
93705,39292
93705,46578
93705,40819
93705,7361
93705,33166
93706,1291
93706,457
93706,1387
93706,260
93706,318
93706,1198
93706,593
93706,2762
93706,1097
93706,296
93708,4993
93708,2571
93708,356
93708,318
93708,296
93708,1198
93708,260
93708,1196
93708,7153
93708,5952
93710,7361
93710,48696
93710,53123
93710,55052
93710,88810
93710,55280
93710,60950
93710,41285
93710,56367
93710,36517
93711,858
93711,4993
93711,1196
93711,1210
93711,7153
93711,1198
93711,2959
93711,50
93711,4226
93711,2762
93718,1196
93718,356
93718,260
93718,296
93718,1198
93718,4993
93718,318
93718,7153
93718,5952
93718,2571
93724,2571
93724,1
93724,2716
93724,5378
93724,2628
93724,589
93724,2762
93724,33493
93724,2011
93724,380
93725,2028
93725,5349
93725,150
93725,2571
93725,356
93725,1036
93725,1580
93725,2762
93725,6539
93725,457
93729,367
93729,1917
93729,2762
93729,58559
93729,2617
93729,6373
93729,8972
93729,6378
93729,33679
93729,45499
93732,4993
93732,2571
93732,1196
93732,260
93732,5952
93732,7153
93732,356
93732,318
93732,1198
93732,296
93733,5952
93733,7153
93733,4993
93733,2571
93733,296
93733,1198
93733,260
93733,1196
93733,356
93733,318
93737,1198
93737,296
93737,5952
93737,7153
93737,260
93737,1196
93737,2571
93737,4993
93737,318
93737,356
93741,7361
93741,6016
93741,50
93741,2858
93741,111
93741,4011
93741,1193
93741,608
93741,356
93741,1208
93749,904
93749,1258
93749,1213
93749,296
93749,2076
93749,1201
93749,50
93749,1263
93749,750
93749,1252
93756,318
93756,5952
93756,4993
93756,2959
93756,58559
93756,47
93756,356
93756,3578
93756,296
93756,7153
93757,60069
93757,68954
93757,41566
93757,33794
93757,63082
93757,79132
93757,5418
93757,44191
93757,1721
93757,4963
93759,2797
93759,457
93759,1097
93759,1961
93759,912
93759,150
93759,919
93759,1610
93759,539
93759,1307
93762,50
93762,2762
93762,1213
93762,1097
93762,593
93762,318
93762,858
93762,356
93762,1387
93762,47
93770,2571
93770,4993
93770,1198
93770,296
93770,7153
93770,5952
93770,318
93770,356
93770,1196
93770,260
93774,318
93774,6333
93774,1270
93774,3793
93774,4963
93774,364
93774,8665
93774,33794
93774,2959
93774,2716
93779,7153
93779,5952
93779,1198
93779,296
93779,2571
93779,4993
93779,1196
93779,260
93779,318
93779,356
93780,1198
93780,2571
93780,4993
93780,1196
93780,260
93780,356
93780,5952
93780,7153
93780,318
93780,296
93781,7153
93781,1196
93781,1198
93781,4993
93781,260
93781,296
93781,5952
93781,2571
93781,318
93781,356
93782,6874
93782,2571
93782,47
93782,4878
93782,296
93782,2858
93782,2329
93782,4226
93782,593
93782,7361
93789,1208
93789,2571
93789,1036
93789,6874
93789,1090
93789,1136
93789,356
93789,1240
93789,2028
93789,1080
93793,5445
93793,2329
93793,58559
93793,1210
93793,4993
93793,1196
93793,1240
93793,5418
93793,44191
93793,260
93795,1097
93795,40819
93795,1682
93795,7147
93795,6539
93795,8949
93795,30749
93795,5995
93795,858
93795,527
93796,50
93796,32587
93796,1089
93796,2858
93796,4993
93796,4011
93796,7153
93796,4226
93796,6874
93796,2329
93802,4993
93802,541
93802,47
93802,32
93802,1198
93802,2959
93802,2571
93802,50
93802,2858
93802,1089
93803,1210
93803,64614
93803,2858
93803,260
93803,5418
93803,91529
93803,50
93803,4011
93803,296
93803,1196
93808,36517
93808,30749
93808,46578
93808,56367
93808,44555
93808,50872
93808,39183
93808,48394
93808,40819
93808,81845
93817,4993
93817,2571
93817,7153
93817,5952
93817,1198
93817,296
93817,260
93817,1196
93817,356
93817,318
93827,8961
93827,68954
93827,4014
93827,6539
93827,81845
93827,40629
93827,4886
93827,8970
93827,4993
93827,318
93829,1196
93829,260
93829,318
93829,356
93829,2571
93829,4993
93829,5952
93829,7153
93829,296
93829,1198
93833,1210
93833,2028
93833,2762
93833,1221
93833,318
93833,593
93833,1198
93833,1196
93833,260
93833,527
93840,356
93840,1
93840,318
93840,1210
93840,364
93840,4993
93840,588
93840,1580
93840,1291
93840,150
93851,1682
93851,8961
93851,33794
93851,364
93851,1246
93851,1
93851,1968
93851,4306
93851,1073
93851,56367
93853,1198
93853,2571
93853,296
93853,4993
93853,1196
93853,260
93853,318
93853,356
93853,7153
93853,5952
93860,58559
93860,3578
93860,1208
93860,68237
93860,356
93860,4993
93860,55820
93860,1213
93860,1732
93860,50
93875,1089
93875,1221
93875,7438
93875,457
93875,2762
93875,2858
93875,293
93875,480
93875,4011
93875,6874
93882,5952
93882,7153
93882,296
93882,1196
93882,260
93882,1198
93882,4993
93882,2571
93882,356
93882,318
93886,8961
93886,50872
93886,46578
93886,68954
93886,6377
93886,6942
93886,4886
93886,7361
93886,46976
93886,60069
93895,59315
93895,32
93895,2232
93895,54286
93895,8957
93895,33794
93895,36529
93895,44665
93895,6502
93895,44191
93897,4226
93897,4973
93897,2858
93897,296
93897,318
93897,2959
93897,593
93897,2291
93897,356
93897,4878
93899,1196
93899,296
93899,260
93899,356
93899,4993
93899,2571
93899,318
93899,1198
93899,5952
93899,7153
93902,296
93902,1198
93902,356
93902,318
93902,5952
93902,7153
93902,2571
93902,4993
93902,260
93902,1196
93905,1
93905,4995
93905,6539
93905,364
93905,4886
93905,356
93905,6377
93905,8961
93905,318
93905,4306
93915,912
93915,926
93915,608
93915,923
93915,908
93915,903
93915,4973
93915,1230
93915,922
93915,904
93925,81591
93925,1136
93925,2542
93925,7254
93925,47610
93925,7147
93925,55820
93925,3949
93925,593
93925,7438
93926,1073
93926,3147
93926,1
93926,4306
93926,6377
93926,318
93926,7147
93926,6539
93926,4886
93926,2571
93937,1097
93937,527
93937,2028
93937,4886
93937,457
93937,2716
93937,1270
93937,780
93937,4306
93937,1
93947,356
93947,593
93947,48394
93947,1704
93947,110
93947,3949
93947,4306
93947,4995
93947,4011
93947,47
93953,858
93953,1089
93953,1213
93953,608
93953,4993
93953,4011
93953,1193
93953,6016
93953,541
93953,778
93954,1198
93954,296
93954,4993
93954,2571
93954,1196
93954,260
93954,318
93954,356
93954,7153
93954,5952
